Date,10Y中国国债,10Y美债,1Y中国国债,2Y中国国债,2Y美债,30Y中国国债,30Y美债,30年国债ETF,万得微盘股指数,上证50,上证指数,中债总财富,中证1000,中证2000,中证500,中证REITs指数,企业债,创业板指,十年国债ETF,原油,恒生指数,恒生科技,政金债ETF,日经225,标普500(现货),标普500ETF,棉花,欧元区STOXX50,欧线,沪深300,焦煤,生猪,白银,碳酸锂,纯碱,纳指ETF,纳斯达克(现货),螺纹钢,越南V30,铁矿,铜,韩国综合,黄金,黄金ETF
2023-09-01,0.014688828759180428,0.022004889975550057,0.026315789473684292,0.01540284360189581,0.004123711340206171,0.01104209799861966,0.021428571428571352,-0.0032347193207089564,0.0011384442477548884,0.008682241489271103,0.004285522336718195,-0.00045438445846945896,0.00047577973496792936,-0.000685579132820302,0.001987020103012993,-0.0032522219221404747,-4.5412913329268e-05,-0.001102172336301832,-0.0009965404652142462,0.01650181392450878,0.0,0.0,-0.001351168760978294,0.0027983398805739856,0.0017991596526802933,-0.0057952350289761645,0.007820174063750907,-0.003367379471318932,0.024480762725201055,0.006964551100455463,0.05778459649879353,0.0020525098192212266,0.003201596396914752,-0.001344365388251445,0.08357637572556542,-0.0008771929824560321,-0.0002244393824852864,0.012215617976359505,0.0,-0.0054923136387289295,0.0048238129852420375,0.002910490675867683,-0.0015563861649195987,-0.001112594570538472
2023-09-06,0.009087466868610283,0.007025761124121788,0.032911392405063244,0.023201856148491906,0.014170040485829816,0.006255283178359994,-0.0022831050228310223,-0.004302498758894546,0.006983070123314894,-0.0009496484138318273,0.0011753855200151708,-0.0007523417683068523,0.0044977804402754895,0.006319019595763198,0.00028774953142018944,-0.00015249151230856128,-0.00036204193564748355,-0.004702824337490141,-0.0011624882125320646,0.023104519423730263,-0.0003754691332406024,-0.003960939083570758,-0.0017141861005656178,0.006182809694412983,-0.0069715777558858605,0.0,0.006905537196961076,-0.007237957818399754,-0.03257071072675344,-0.002169741184331997,0.0062020777993518905,-0.005054832904010875,-0.0028186270290453397,-0.00026960214712090647,-0.023109121813161382,0.0017528483786153348,-0.010589867305710432,0.003620986099739598,0.01236502121095251,0.007461361040263181,0.006017235127566689,-0.007296160608478042,-0.0014799255263283628,-0.0006654835847382801
2023-09-07,0.0007504690431519023,-0.006976744186046546,0.009803921568627416,0.0022675736961450532,-0.013972055888223478,0.0005040322580645018,-0.0022883295194507935,-0.003910488908875909,-0.01375801477047478,-0.009846963929305064,-0.011312137459350669,-0.0007295588063608305,-0.018060788753844204,-0.017385429756662796,-0.015142320696501455,0.0001197669092940501,-0.0008334286210487374,-0.021137263967821895,-0.0008871236845745534,0.008459140823392719,-0.013436870934277478,-0.020395801610787134,-0.0012126621329271448,-0.007519023182802287,-0.0032113009127796577,-0.008397932816537557,-0.023698772716394867,-0.004067707030715351,-0.006343312276616775,-0.014048557824190344,-0.012421742886050025,-0.0029105415114478728,-0.01082768499775244,-0.02930009981442172,-0.029459039268134757,-0.007874015748031593,-0.008912616138293972,-0.003152264361569568,-0.0038173694277120473,-0.019234094512409317,-0.004265870096960667,-0.005882949589207764,-0.00021837672440083722,-0.00022197558268599593
2023-09-08,0.0001874765654292787,-0.0023419203747072626,0.009708737864077666,0.00452488687782826,0.00809716599190291,0.002183039462636316,-0.006880733944954143,0.002541981960761275,5.144935562029218e-06,-0.00559795955694109,-0.0018041525935430514,-0.0003249259658171244,0.003123043217976962,0.0032983223535059114,0.001038437787232338,0.0022043728546501384,-0.0006301417483752791,-0.003507569349240236,0.0007168458781361409,-0.004091622121548122,0.0,0.0,0.0004176622569302957,-0.011646784524786735,0.0014266008258556617,0.005863192182410604,-0.015322086669527168,0.0038308276198641966,-0.03022325768046974,-0.004917446832422567,-0.03610489397030758,-0.015497752440616797,0.003534642697204271,-0.043938625143612575,-0.04687082286770394,0.006172839506172867,0.0009237149633822828,-0.0200753762352881,-0.004843772406430635,-0.011315275287861692,-0.006527088566021577,-0.00022760628821250073,0.005824866694325248,0.007104795737122638
2023-09-11,-0.006560449859418949,0.007042253521126751,0.019230769230769162,0.005630630630630407,-0.002008032128514192,-0.004691689008042843,0.009237875288683695,-0.0007538081998668122,0.005165646395347556,0.006429443151174885,0.008361324573651796,-0.00025931962996672553,0.013134806010197453,0.010491605528868853,0.011580341436823183,0.006117614515936731,-0.00043888586236517924,0.006548994640849237,-0.0001058218286011936,-0.004509706650791978,-0.005802636733074795,-0.0020798455390858006,0.00028156159888137466,-0.0042653627275750505,0.006723514803174124,-0.005181347150259086,0.012926313925825772,0.004045133685296243,0.013665110049882134,0.007364800471401978,0.05849623426207495,0.011098647349713442,0.007447306017523081,0.011516127369088913,0.02020817289656618,-0.00613496932515345,0.011362108719015884,0.01114794262021146,-0.014754150855788795,0.029887212492532234,0.004003094359915638,0.0036111285561766238,-0.0006210675980682367,0.001984126984126977
2023-09-12,0.0009433962264151496,-0.004662004662004726,0.0,-0.005599104143336975,0.00201207243460777,0.003030303030302939,-0.004576659038901698,0.001949623301427339,-0.005643428942511686,-0.0017134882918403704,-0.0018199497960245115,0.0003118818607392715,0.0003174532161671628,7.997616879862335e-07,-0.0006588359404823274,-0.00138544920327488,0.00018167115412004442,-0.0058889905815218135,0.0002523710668784762,0.013537106040122593,-0.003899107283472758,-0.004697365263008346,0.001300642556247844,0.009505121388109439,-0.005695872498027943,0.0032552083333332593,0.009664968209442293,-0.0028347589397154094,0.00016367777744896728,-0.0018399819298390296,0.02515692014008164,0.016324928977176745,-0.003128042900307104,-0.00467404607467814,-0.019562456155089447,0.006172839506172867,-0.010365795389962074,0.007902550227862903,0.020410982278522116,0.007822944047956248,0.0023414730716413423,-0.00793936359938685,0.0005207352267093679,0.00022002200220039292
2023-09-13,-0.005655042412818001,-0.004683840749414414,-0.011792452830188593,-0.011261261261261368,-0.004016064257028162,-0.0038603558241021574,-0.0022988505747125743,0.0012515889312603168,-0.006605480599545799,-0.002877133287650935,-0.004460355594808174,0.0004070398938786912,-0.01317286824738717,-0.01283427065328202,-0.009622130133398632,-0.0011226286194000457,0.0006014667161260423,-0.011364728936380852,0.0009278400859473734,0.01546517458523966,-0.0009247809678190055,-0.005602909477455453,0.0008530438154323861,-0.0021311084784557677,0.001241623523611013,-0.007138221933809197,-0.018693910838351924,-0.0044292324628090185,-0.03162474977806318,-0.006369587147258882,-0.016820459565127788,-0.004359213517077687,0.0022109572232089647,-0.00905744721559354,-0.020615551196875193,-0.011393514460999232,0.002901924112905574,-0.0032695761608501073,-0.006274734637649937,0.002301414431281179,-0.0017225274510381805,-0.0007411554139826748,0.0017935667625992302,0.0024197096348439473
2023-09-14,-0.006635071090047462,0.009411764705882453,-0.0023866348448688957,-0.002277904328018221,0.008064516129032251,-0.0075821398483572056,0.011520737327188835,0.0045020410554894585,-0.010103437628236733,0.0025500870197687764,0.0011156341223430566,0.0004390539357481682,-0.005640361669744576,-0.009088745695444711,-0.002326224985269132,-0.001324165977320435,0.0004358611202779361,-0.007814751209641257,0.0010489510489508636,0.012659235714478356,0.0021488992860321243,0.004444235485092207,0.001665891833255717,0.014112782405465207,0.008429883781315706,0.004575163398692794,0.00517026929796871,0.013323136370954947,-0.010001406449512307,-0.0008412880270631806,0.03011459507799641,0.0005465639140216361,0.017987451052155823,-0.03788533807084582,0.007169831725569953,0.007092198581560183,0.008141257993034223,0.0047488620077662524,-0.01113025361593023,0.0025018453528804496,0.004794890586043099,0.01506687181915023,0.009317588865159543,0.007680491551459223
2023-09-15,0.018129770992366456,0.00932400932400923,0.014354066985646119,0.009132420091324311,0.0040000000000000036,0.011884550084889645,0.006833712984054774,-0.0035096588533817252,0.0006399307882103411,-0.006321545681669094,-0.002817065743784042,-0.0002573242682341048,0.001705485138191687,0.0014883144914765722,0.0004491676928963795,-0.002038240361006416,0.00031310877274282056,-0.004550562604755726,-0.0011209578503601492,0.004523338138261446,0.0074784241064898005,0.004621657243511601,-0.0011023012956875577,0.011004248057621568,-0.012159552507158722,0.0071567989590111125,0.008727668568138558,0.003574975173783468,0.01495673313071988,-0.006624092405112747,0.008267655076072078,0.005548935258323784,0.000682238650714595,0.0028442842350351327,0.014969615910838785,0.005281690140845008,-0.015633291565088414,0.007961597495407036,0.0038490835129572076,0.01624158469959247,0.004452065977939013,0.011034284403919514,-0.0047459532831279905,-0.009581881533100911
2023-09-18,0.0,-0.002309468822170868,0.018867924528301883,0.009049773755656076,0.005976095617529875,0.0,-0.004524886877827927,-0.0038537337313899744,0.0214455399189879,0.0067268940652156495,0.0026264188387024046,-0.00041781882705738127,0.0008070322414150954,0.006005681881899871,0.0026338978259048407,-0.003052582044418606,-3.828877875555747e-05,0.008857368991563863,-0.0014718917468345971,-0.005207982225616914,-0.013877881898862077,-0.02220745430870219,-0.0017036764563529427,0.0,0.0007212964460983073,-0.010981912144702899,-0.004748246207207485,-0.011448062304280526,0.014733901121156023,0.005105295368828644,0.037148543889957475,-0.01769394339384056,-0.014643666841132497,-0.015358452984805648,0.018155069158074966,-0.01576182136602433,0.00013860175630298066,0.003909981618050118,-0.012197189238059014,-0.008543306029640152,-0.004842860223186918,-0.010210357977611162,-0.005122317764185924,-0.00527704485488123
2023-09-19,0.0037488284910967007,0.011574074074073959,0.006944444444444198,0.008968609865470878,0.005940594059405946,0.0010067114093961216,0.006818181818181612,0.000910844931099053,-0.011901157976580201,0.00015067751165576126,-0.00031197096776158784,-0.00014506313553297456,-0.008699518071196066,-0.012850717416064361,-0.005557645121490484,-0.00018975692358047525,1.9145122421182492e-05,-0.008810934186099906,4.88639139994973e-05,-0.011053590683845704,0.003715446542353673,-0.0006420304212070294,0.0005527004751284537,-0.008663084732125736,-0.0021511026084926055,-0.0006531678641410466,0.010180289772522277,-0.0007489613460578415,-0.0055287827869267,-0.0019338677274068905,-0.007428172403774691,0.0024808432878067332,0.006185186202084969,-0.0445312949107084,0.020555016834002293,-0.000889679715302627,-0.002337668778956359,-0.0044208244925691975,0.0014709487619515293,-0.010479715923798483,-0.009759010173001403,-0.006023956002982778,0.005405194943000069,0.007736516357206069
2023-09-20,-0.0028011204481793728,-0.004576659038901698,0.009195402298850519,-0.0011111111111110628,0.007874015748031482,0.0023466309084814174,-0.006772009029345272,-0.001360131511996543,-0.004582713427434215,-0.004232116770392036,-0.00524448866763505,-4.2334594110515766e-05,-0.008039042542833719,-0.008652366020462932,-0.006486488064040952,-0.00013004116503456675,0.0001043389196135891,-0.00767407582877333,-0.0002443076321704263,-0.014778181063359819,-0.006199308002313719,-0.01580007980345266,-9.691143264156654e-05,-0.006582218774168869,-0.009394795170962755,-0.0013071895424836555,-0.01200682426543187,0.007844061564569627,0.013706849908136975,-0.003981263711690941,0.026096092107194213,0.009701650615372426,0.0075740484626685145,-0.0339507997846199,-0.005981655469208702,0.0008904719501336977,-0.015284185992444965,0.0022921206127390903,0.007401060791513592,0.011721027871633316,-0.0006189086609970085,0.00020709515827133096,0.0032968356420828293,0.007677122175915763
2023-09-21,-0.004681647940074751,0.03218390804597715,-0.007972665148063607,-0.006674082313681939,0.0,-0.0050167224080267525,0.036363636363636154,0.0029199368980079576,-0.004890079640714418,-0.010240755531690127,-0.007677779854832867,0.0002279990809475052,-0.007169842972515772,-0.006601318474281914,-0.006916927466828815,-0.00037314971248259,0.00027996284390563453,-0.009907331368855021,0.0002606584885065377,-0.007098116772118135,-0.012870130160576032,-0.01850156687056803,0.0006784457776440878,-0.013709817592050366,-0.016400890463858953,-0.010471204188481686,-0.0033570612122033605,-0.014824671771149434,-0.028613459927731677,-0.00897133915526327,-0.042898383386893335,-0.013461296705415182,-0.0050036880546581175,0.03240912217011238,-0.03224113622640945,-0.018683274021352392,-0.0182001361632117,-0.019432912979184036,-0.0124577788217759,-0.022147569625116104,-0.003528920145127623,-0.017490057583973373,-0.0010699549028324595,-0.0030474531998259113
2023-09-22,0.0065851364063969076,-0.011135857461024412,0.00344431687715252,0.007838745800671898,-0.003906250000000111,0.005042016806722671,-0.0065789473684209065,-0.0027160373210883826,0.02071651998619961,0.022135084381609715,0.015473331126744538,-0.00015299351430941854,0.01940582899658394,0.021916111876079336,0.015484579551813038,-0.0019744230993368195,0.00018658965776574554,0.023244985076289693,-0.0013273831821365434,0.01328231645169864,0.02277149043834159,0.036905699002667935,-0.0009588656328998191,-0.005176993174609401,-0.0022956120092377796,-0.012566137566137559,0.0018069907038233968,-0.001288993232192115,-0.0020305170958514474,0.018104533524915034,0.009871337583994721,0.0009144060370223084,0.013035802513870154,-0.02887722346456456,0.016751004414125026,-0.009972801450589208,-0.0009210533280802347,0.004882902274404577,-0.017634659076928072,0.020037939899776314,-0.004453067662785637,-0.002719714350469249,-0.0008721670229572265,-0.004148471615720517
2023-09-25,0.008411214953270907,0.024774774774774633,0.011441647597253857,0.008888888888888946,-0.0019607843137254832,0.004180602006688794,0.030905077262693093,-0.004016575722248894,-0.0029718533169508232,-0.008558701711305128,-0.0053710670011117845,-0.0003201449206979845,-0.004547386930899733,-0.002448524578323452,-0.005641978173434037,-0.0004174434721638809,0.00017316116712540186,-0.004017693546885748,-0.0012639132384718588,-0.005358143339481702,-0.018173108606143185,-0.02716638313544606,-0.0007949742118120717,0.008524365934509115,0.00402309227186648,-0.002009377093101228,0.0030994455551625055,-0.009457686420292988,-0.04868474707153214,-0.006506937126736667,-0.015504018726333668,0.00018812258151634786,-0.003495817280143365,-0.001371198339639501,-0.029098162748892986,0.001831501831501825,0.004504303346778427,-0.015558586639834782,-0.031519007422621925,-0.031502226217835716,-0.005168108240912073,-0.004931961261976037,0.002241819430900849,0.004385003288752465
2023-09-26,-0.000926784059314123,0.00219780219780219,0.00452488687782826,-0.0011013215859030367,-0.00982318271119842,-0.0006661115736885659,0.0064239828693790635,0.0004721295995750996,-0.0023323049394061712,-0.006224384670641903,-0.004279904227975417,-0.0004830178425467846,-0.005190203434194074,-0.0029276163346080297,-0.0035311427135562568,0.00021856415659327055,-0.00023195753025007093,-0.007693384861936825,-0.0007429784454605626,-0.011752136286103942,-0.01479980303779782,-0.01690231527981667,-0.00037839830788044537,-0.011125622807817481,-0.01473449776826885,-0.0046979865771811236,0.0006016966869926144,-0.009164053107835302,-0.0761011994052041,-0.005844741930343789,-0.03334745495640168,-0.0071055036732160515,-0.01731170176295005,-0.051066269607715875,-0.004807576846608708,-0.008226691042047651,-0.015651043000997622,-0.009785771631857565,-0.005664086073417729,-0.005342687386467038,-0.007090525995040009,-0.0131382825271662,-0.001860258421994554,-0.0006548788474132206
2023-09-27,-0.002782931354359919,0.010964912280701844,-0.022522522522522626,0.0011025358324145973,0.011904761904761862,0.0004999166805530475,0.006382978723404209,0.0004227498402398222,0.0037105438813420655,0.0026785552297297066,0.0016255824842730249,2.162494229662748e-05,0.006329119623948332,0.0040498378945339475,0.004903912660211507,0.0002233929581987315,-5.5491373722516e-05,0.008239656894967862,-0.00010621869612459367,0.020779360649543666,0.008299698286473145,0.00434865754845748,-0.0008929698040319733,0.0017592422106726957,0.0002293186195019281,-0.0053944706675657095,0.011724258667724197,0.0006054470863463557,-0.027259488969778478,0.0020586029467195566,0.006267800382843802,-0.001697417335860485,0.0004071819996562809,-0.02193441675907548,-0.011385580595177247,-0.0036866359447004227,0.0022382786993793147,0.0018427093672979122,0.013204782506914592,0.005080224268922295,-0.0030834500853872404,0.0008526291428643251,-0.007581075986001773,-0.014635211882918386
2023-09-28,-0.0037209302325580396,-0.004338394793926392,-0.018433179723502335,-0.03083700440528625,-0.0117647058823529,-0.003997335109926614,-0.0042283298097252064,0.00529688083492208,0.015003509534383896,-0.005179792626558988,0.00101685840987642,0.0005988655535797971,0.007438506789913868,0.013464970271352517,0.002894536675254411,0.002075790377907172,0.00039611557963703525,-0.0011541585471409599,0.0025576910505327177,0.02096202902386013,-0.013561308367595282,-0.014541442458925302,0.002691018603973472,-0.0154263419817805,0.005893073124170867,-0.0027118644067796183,0.013170378708691866,0.007231925028075681,-0.048663333857212776,-0.002966576093198392,0.03609020665271001,-0.006466517514663983,-0.010864831298009636,0.017337563613653018,-0.03525195233782252,-0.0009250693802034249,0.00828161935713001,0.0033293582999567306,-0.003551257915454298,0.005025707679169322,0.00321625547983051,0.0,-0.01579530338168078,-0.01662602527155843
2023-10-11,0.004655493482309092,-0.01716738197424894,0.016203703703703498,0.01705756929637503,0.006048387096774244,0.003169307756463846,-0.024742268041236914,-0.002301665034280087,-0.0015475885718535531,0.0033516150530836786,0.0012095006298864508,-0.0007326423924873815,0.0026342100553429226,0.0034678326867854103,-0.00010351004553632581,-0.005741100729110382,-0.00024309576970371616,0.008030281026384145,-0.0017354038684025408,0.0067337388624799654,0.012928020977393873,0.02008687191425329,-0.0013268508116065503,0.005984276076786976,0.004293017364807916,0.006040268456375841,-0.009595919189069768,-0.0010534501085551762,0.026500301159790185,0.002849888214130125,-0.013181068848585609,0.011569202257387223,0.0023708363170469315,0.022090514352995916,-0.006348708638373779,0.006300630063006407,0.007140097501703302,0.0023917475729098303,0.006041645120143491,0.00840932791121718,0.006740738933393775,0.019770413472184112,-0.00031598041010083566,0.0016099356025760514
2023-10-12,-0.002409638554216831,0.026200873362445476,-0.015945330296127436,-0.012578616352201144,0.014028056112224352,0.0009976720984368193,0.027484143763213398,0.00042212732538171593,0.0023252529464650173,0.009448723430308226,0.009400947516099434,-0.0002920366201568658,0.007435453937743697,0.004523490221780335,0.007434257833411229,-0.0010905995170302774,-0.0001929952286229275,0.007585602007603498,0.00022036319118545755,-0.019070158438880935,0.019287323046313976,0.016837444655281475,0.00013577074140536105,0.017476862687876737,-0.006246358765807258,0.007338225483655592,0.0008406380255066015,-0.0006117882308133149,0.05861895607443479,0.00949792535792926,0.01899938434128612,0.004331267265323513,0.009293892505045198,0.062009861164630475,0.016469448645954676,0.008944543828264484,-0.0062563691096717555,0.002333426856863996,-0.001542033256517139,0.010526954519654463,0.00047920209701657335,0.012138379154966517,0.007456258566972629,0.008036739380022695
